sample_id,adm1_name,reference_date,quarter,acquisition_datetime,stac_item_id,scene_cloud_cover,center_lat,center_lon,patch_meters,patch_pixels,valid_fraction,ndvi_mean,ndvi_std,shard_file,array_index,source_collection,source_platform
aceh_2022_q1,ACEH,2022-01-01,1,2022-01-14T03:51:21.024000+00:00,S2A_MSIL2A_20220114T035121_R104_T46NHL_20220114T121218,12.210564,5.175,96.135,6400.0,64,0.884521484375,0.8236459493637085,0.11400069296360016,chips/sentinel2_quarterly_2022.npz,0,sentinel-2-l2a,Microsoft Planetary Computer STAC
aceh_2022_q2,ACEH,2022-04-01,2,2022-06-13T03:45:51.024000+00:00,S2A_MSIL2A_20220613T034551_R104_T46NHL_20220614T002155,9.508791,5.175,96.135,6400.0,64,0.99755859375,0.5728158354759216,0.04965116083621979,chips/sentinel2_quarterly_2022.npz,1,sentinel-2-l2a,Microsoft Planetary Computer STAC
aceh_2022_q3,ACEH,2022-07-01,3,2022-07-18T03:45:39.024000+00:00,S2B_MSIL2A_20220718T034539_R104_T46NHL_20220718T150131,21.630536,5.175,96.135,6400.0,64,0.77978515625,0.546525776386261,0.06980457901954651,chips/sentinel2_quarterly_2022.npz,2,sentinel-2-l2a,Microsoft Planetary Computer STAC
aceh_2022_q4,ACEH,2022-10-01,4,2022-11-25T03:50:59.024000+00:00,S2B_MSIL2A_20221125T035059_R104_T46NHL_20221126T090359,65.668589,5.175,96.135,6400.0,64,0.2001953125,0.3280499279499054,0.14759139716625214,chips/sentinel2_quarterly_2022.npz,3,sentinel-2-l2a,Microsoft Planetary Computer STAC
bali_2022_q1,BALI,2022-01-01,1,2022-03-23T02:15:59.024000+00:00,S2B_MSIL2A_20220323T021559_R003_T50LKR_20240531T104346,34.487069,-8.385,115.15,6400.0,64,0.0,,,chips/sentinel2_quarterly_2022.npz,4,sentinel-2-l2a,Microsoft Planetary Computer STAC
bali_2022_q2,BALI,2022-04-01,2,2022-05-22T02:16:09.024000+00:00,S2B_MSIL2A_20220522T021609_R003_T50LKR_20220523T034705,5.238895,-8.385,115.15,6400.0,64,1.0,0.5200130939483643,0.05781273543834686,chips/sentinel2_quarterly_2022.npz,5,sentinel-2-l2a,Microsoft Planetary Computer STAC
bali_2022_q3,BALI,2022-07-01,3,2022-08-05T02:15:41.024000+00:00,S2A_MSIL2A_20220805T021541_R003_T50LKR_20220805T152828,12.681618,-8.385,115.15,6400.0,64,0.632080078125,0.44998303055763245,0.10024245828390121,chips/sentinel2_quarterly_2022.npz,6,sentinel-2-l2a,Microsoft Planetary Computer STAC
bali_2022_q4,BALI,2022-10-01,4,2022-11-03T02:18:41.024000+00:00,S2A_MSIL2A_20221103T021841_R003_T50LKR_20240723T001232,18.978587,-8.385,115.15,6400.0,64,0.47607421875,0.45511242747306824,0.12026200443506241,chips/sentinel2_quarterly_2022.npz,7,sentinel-2-l2a,Microsoft Planetary Computer STAC
banten_2022_q1,BANTEN,2022-01-01,1,2022-01-24T03:00:09.024000+00:00,S2B_MSIL2A_20220124T030009_R032_T48MXU_20220124T174648,32.987327,-6.11,106.16,6400.0,64,0.954345703125,0.49062463641166687,0.23654760420322418,chips/sentinel2_quarterly_2022.npz,8,sentinel-2-l2a,Microsoft Planetary Computer STAC
banten_2022_q2,BANTEN,2022-04-01,2,2022-04-14T02:55:39.024000+00:00,S2B_MSIL2A_20220414T025539_R032_T48MXU_20240606T110746,11.536296,-6.11,106.16,6400.0,64,0.59033203125,0.25534000992774963,0.13029778003692627,chips/sentinel2_quarterly_2022.npz,9,sentinel-2-l2a,Microsoft Planetary Computer STAC
banten_2022_q3,BANTEN,2022-07-01,3,2022-07-08T02:55:41.024000+00:00,S2A_MSIL2A_20220708T025541_R032_T48MXU_20220708T190432,8.27146,-6.11,106.16,6400.0,64,0.450927734375,0.2526053488254547,0.10046055167913437,chips/sentinel2_quarterly_2022.npz,10,sentinel-2-l2a,Microsoft Planetary Computer STAC
banten_2022_q4,BANTEN,2022-10-01,4,2022-10-01T02:55:19.024000+00:00,S2B_MSIL2A_20221001T025519_R032_T48MXU_20240724T042323,42.858225,-6.11,106.16,6400.0,64,0.74609375,0.2603326737880707,0.16040661931037903,chips/sentinel2_quarterly_2022.npz,11,sentinel-2-l2a,Microsoft Planetary Computer STAC
bengkulu_2022_q1,BENGKULU,2022-01-01,1,2022-01-15T03:21:01.024000+00:00,S2A_MSIL2A_20220115T032101_R118_T47MRR_20220115T170235,16.518406,-3.805,102.285,6400.0,64,0.970947265625,0.3467532992362976,0.30450084805488586,chips/sentinel2_quarterly_2022.npz,12,sentinel-2-l2a,Microsoft Planetary Computer STAC
bengkulu_2022_q2,BENGKULU,2022-04-01,2,2022-05-20T03:15:39.024000+00:00,S2B_MSIL2A_20220520T031539_R118_T47MRR_20220521T153954,15.374222,-3.805,102.285,6400.0,64,0.991943359375,0.21977512538433075,0.14857877790927887,chips/sentinel2_quarterly_2022.npz,13,sentinel-2-l2a,Microsoft Planetary Computer STAC
bengkulu_2022_q3,BENGKULU,2022-07-01,3,2022-08-08T03:15:19.024000+00:00,S2B_MSIL2A_20220808T031519_R118_T47MRR_20220809T220632,10.286865,-3.805,102.285,6400.0,64,0.467041015625,0.15039034187793732,0.16400328278541565,chips/sentinel2_quarterly_2022.npz,14,sentinel-2-l2a,Microsoft Planetary Computer STAC
bengkulu_2022_q4,BENGKULU,2022-10-01,4,2022-11-26T03:20:49.024000+00:00,S2B_MSIL2A_20221126T032049_R118_T47MRR_20221202T030952,15.661024,-3.805,102.285,6400.0,64,1.0,0.23606203496456146,0.15489448606967926,chips/sentinel2_quarterly_2022.npz,15,sentinel-2-l2a,Microsoft Planetary Computer STAC
daerah_istimewa_yogyakarta_2022_q1,DAERAH ISTIMEWA YOGYAKARTA,2022-01-01,1,2022-03-29T02:35:49.024000+00:00,S2B_MSIL2A_20220329T023549_R089_T49MDM_20240603T184620,16.926865,-7.79,110.37,6400.0,64,1.0,0.1999182403087616,0.1259099841117859,chips/sentinel2_quarterly_2022.npz,16,sentinel-2-l2a,Microsoft Planetary Computer STAC
daerah_istimewa_yogyakarta_2022_q2,DAERAH ISTIMEWA YOGYAKARTA,2022-04-01,2,2022-05-28T02:35:49.024000+00:00,S2B_MSIL2A_20220528T023549_R089_T49MDM_20220528T223921,7.33078,-7.79,110.37,6400.0,64,0.998046875,0.19543245434761047,0.07406741380691528,chips/sentinel2_quarterly_2022.npz,17,sentinel-2-l2a,Microsoft Planetary Computer STAC
daerah_istimewa_yogyakarta_2022_q3,DAERAH ISTIMEWA YOGYAKARTA,2022-07-01,3,2022-07-27T02:35:29.024000+00:00,S2B_MSIL2A_20220727T023529_R089_T49MDM_20240711T032937,5.240563,-7.79,110.37,6400.0,64,0.99072265625,0.17358528077602386,0.10903771966695786,chips/sentinel2_quarterly_2022.npz,18,sentinel-2-l2a,Microsoft Planetary Computer STAC
daerah_istimewa_yogyakarta_2022_q4,DAERAH ISTIMEWA YOGYAKARTA,2022-10-01,4,2022-12-09T02:41:11.024000+00:00,S2A_MSIL2A_20221209T024111_R089_T49MDM_20221209T214650,20.226692,-7.79,110.37,6400.0,64,0.5615234375,0.14725221693515778,0.08265501260757446,chips/sentinel2_quarterly_2022.npz,19,sentinel-2-l2a,Microsoft Planetary Computer STAC
dki_jakarta_2022_q1,DKI JAKARTA,2022-01-01,1,2022-01-24T03:00:09.024000+00:00,S2B_MSIL2A_20220124T030009_R032_T48MXU_20220124T174648,32.987327,-6.27,106.86,6400.0,64,0.0,,,chips/sentinel2_quarterly_2022.npz,20,sentinel-2-l2a,Microsoft Planetary Computer STAC
dki_jakarta_2022_q2,DKI JAKARTA,2022-04-01,2,2022-04-14T02:55:39.024000+00:00,S2B_MSIL2A_20220414T025539_R032_T48MYU_20220414T195556,6.225855,-6.27,106.86,6400.0,64,0.8681640625,0.1472242772579193,0.08470357954502106,chips/sentinel2_quarterly_2022.npz,21,sentinel-2-l2a,Microsoft Planetary Computer STAC
dki_jakarta_2022_q3,DKI JAKARTA,2022-07-01,3,2022-07-18T02:55:41.024000+00:00,S2A_MSIL2A_20220718T025541_R032_T48MYU_20220718T142042,3.841336,-6.27,106.86,6400.0,64,0.99951171875,0.17366628348827362,0.09293319284915924,chips/sentinel2_quarterly_2022.npz,22,sentinel-2-l2a,Microsoft Planetary Computer STAC
dki_jakarta_2022_q4,DKI JAKARTA,2022-10-01,4,2022-10-01T02:55:19.024000+00:00,S2B_MSIL2A_20221001T025519_R032_T48MXU_20240724T042323,42.858225,-6.27,106.86,6400.0,64,0.0,,,chips/sentinel2_quarterly_2022.npz,23,sentinel-2-l2a,Microsoft Planetary Computer STAC
gorontalo_2022_q1,GORONTALO,2022-01-01,1,2022-01-31T02:13:41.024000+00:00,S2A_MSIL2A_20220131T021341_R060_T51NVA_20220216T131319,2.942273,0.56,123.06,6400.0,64,0.967041015625,0.3083533048629761,0.12872007489204407,chips/sentinel2_quarterly_2022.npz,24,sentinel-2-l2a,Microsoft Planetary Computer STAC
gorontalo_2022_q2,GORONTALO,2022-04-01,2,2022-06-25T02:13:49.024000+00:00,S2B_MSIL2A_20220625T021349_R060_T51NWA_20220625T132201,16.30782,0.56,123.06,6400.0,64,0.99609375,0.27246901392936707,0.10242512822151184,chips/sentinel2_quarterly_2022.npz,25,sentinel-2-l2a,Microsoft Planetary Computer STAC
gorontalo_2022_q3,GORONTALO,2022-07-01,3,2022-07-25T02:13:49.024000+00:00,S2B_MSIL2A_20220725T021349_R060_T51NVA_20220726T192515,18.474618,0.56,123.06,6400.0,64,0.137939453125,0.28476834297180176,0.0792573019862175,chips/sentinel2_quarterly_2022.npz,26,sentinel-2-l2a,Microsoft Planetary Computer STAC
gorontalo_2022_q4,GORONTALO,2022-10-01,4,2022-12-07T02:13:51.024000+00:00,S2A_MSIL2A_20221207T021351_R060_T51NWA_20221208T014250,16.049038,0.56,123.06,6400.0,64,0.895263671875,0.3038853704929352,0.12820129096508026,chips/sentinel2_quarterly_2022.npz,27,sentinel-2-l2a,Microsoft Planetary Computer STAC
jambi_2022_q1,JAMBI,2022-01-01,1,2022-01-20T03:20:39.024000+00:00,S2B_MSIL2A_20220120T032039_R118_T48MTD_20220120T225705,28.829901,-1.54,102.865,6400.0,64,0.674072265625,0.6066224575042725,0.21637673676013947,chips/sentinel2_quarterly_2022.npz,28,sentinel-2-l2a,Microsoft Planetary Computer STAC
jambi_2022_q2,JAMBI,2022-04-01,2,2022-05-30T03:15:39.024000+00:00,S2B_MSIL2A_20220530T031539_R118_T48MTD_20240616T184717,7.360195,-1.54,102.865,6400.0,64,1.0,0.5101636052131653,0.07249785959720612,chips/sentinel2_quarterly_2022.npz,29,sentinel-2-l2a,Microsoft Planetary Computer STAC
jambi_2022_q3,JAMBI,2022-07-01,3,2022-07-19T03:15:29.024000+00:00,S2B_MSIL2A_20220719T031529_R118_T48MTD_20220719T125131,46.938458,-1.54,102.865,6400.0,64,0.460693359375,0.40435004234313965,0.09696701169013977,chips/sentinel2_quarterly_2022.npz,30,sentinel-2-l2a,Microsoft Planetary Computer STAC
jambi_2022_q4,JAMBI,2022-10-01,4,2022-12-31T03:21:31.024000+00:00,S2A_MSIL2A_20221231T032131_R118_T48MTD_20221231T221127,41.836801,-1.54,102.865,6400.0,64,0.371826171875,0.45334410667419434,0.0980726107954979,chips/sentinel2_quarterly_2022.npz,31,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_barat_2022_q1,JAWA BARAT,2022-01-01,1,2022-01-04T03:01:19.024000+00:00,S2B_MSIL2A_20220104T030119_R032_T48MYT_20220104T161227,28.88023,-6.74,107.63,6400.0,64,0.07666015625,0.46176284551620483,0.25331127643585205,chips/sentinel2_quarterly_2022.npz,32,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_barat_2022_q2,JAWA BARAT,2022-04-01,2,2022-06-28T02:55:41.024000+00:00,S2A_MSIL2A_20220628T025541_R032_T48MYT_20220628T200639,19.22029,-6.74,107.63,6400.0,64,0.25,0.38785257935523987,0.15445108711719513,chips/sentinel2_quarterly_2022.npz,33,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_barat_2022_q3,JAWA BARAT,2022-07-01,3,2022-07-08T02:55:41.024000+00:00,S2A_MSIL2A_20220708T025541_R032_T48MYT_20220708T171025,7.826344,-6.74,107.63,6400.0,64,0.679931640625,0.4560917317867279,0.10218197852373123,chips/sentinel2_quarterly_2022.npz,34,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_barat_2022_q4,JAWA BARAT,2022-10-01,4,2022-10-01T02:55:19.024000+00:00,S2B_MSIL2A_20221001T025519_R032_T48MYT_20221001T212207,61.523598,-6.74,107.63,6400.0,64,0.128173828125,0.21998514235019684,0.13081753253936768,chips/sentinel2_quarterly_2022.npz,35,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_tengah_2022_q1,JAWA TENGAH,2022-01-01,1,2022-03-29T02:35:49.024000+00:00,S2B_MSIL2A_20220329T023549_R089_T49MDM_20240603T184620,16.926865,-7.54,110.72,6400.0,64,0.398681640625,0.25290340185165405,0.12168874591588974,chips/sentinel2_quarterly_2022.npz,36,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_tengah_2022_q2,JAWA TENGAH,2022-04-01,2,2022-05-28T02:35:49.024000+00:00,S2B_MSIL2A_20220528T023549_R089_T49MDM_20220528T223921,7.33078,-7.54,110.72,6400.0,64,0.98388671875,0.33233922719955444,0.10410992801189423,chips/sentinel2_quarterly_2022.npz,37,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_tengah_2022_q3,JAWA TENGAH,2022-07-01,3,2022-07-27T02:35:29.024000+00:00,S2B_MSIL2A_20220727T023529_R089_T49MDM_20240711T032937,5.240563,-7.54,110.72,6400.0,64,0.996826171875,0.2945284843444824,0.1465839296579361,chips/sentinel2_quarterly_2022.npz,38,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_tengah_2022_q4,JAWA TENGAH,2022-10-01,4,2022-12-09T02:41:11.024000+00:00,S2A_MSIL2A_20221209T024111_R089_T49MDM_20221209T214650,20.226692,-7.54,110.72,6400.0,64,1.0,0.32820355892181396,0.10630681365728378,chips/sentinel2_quarterly_2022.npz,39,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_timur_2022_q1,JAWA TIMUR,2022-01-01,1,2022-01-10T02:31:01.024000+00:00,S2A_MSIL2A_20220110T023101_R046_T49MFM_20220111T090609,34.116384,-7.880000000000001,112.75,6400.0,64,0.643798828125,0.6985400915145874,0.2607402801513672,chips/sentinel2_quarterly_2022.npz,40,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_timur_2022_q2,JAWA TIMUR,2022-04-01,2,2022-04-15T02:25:49.024000+00:00,S2B_MSIL2A_20220415T022549_R046_T49MFM_20220415T133323,6.478537,-7.880000000000001,112.75,6400.0,64,0.959716796875,0.5106653571128845,0.08250422775745392,chips/sentinel2_quarterly_2022.npz,41,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_timur_2022_q3,JAWA TIMUR,2022-07-01,3,2022-07-09T02:26:01.024000+00:00,S2A_MSIL2A_20220709T022601_R046_T49MFM_20220709T225331,3.68742,-7.880000000000001,112.75,6400.0,64,0.999755859375,0.5244001150131226,0.06459061056375504,chips/sentinel2_quarterly_2022.npz,42,sentinel-2-l2a,Microsoft Planetary Computer STAC
jawa_timur_2022_q4,JAWA TIMUR,2022-10-01,4,2022-12-06T02:31:01.024000+00:00,S2A_MSIL2A_20221206T023101_R046_T49MFM_20221206T122518,51.151532,-7.880000000000001,112.75,6400.0,64,0.72216796875,0.4695282280445099,0.10659738630056381,chips/sentinel2_quarterly_2022.npz,43,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_barat_2022_q1,KALIMANTAN BARAT,2022-01-01,1,2022-03-02T02:46:29.024000+00:00,S2B_MSIL2A_20220302T024629_R132_T49NCA_20240603T162508,24.239151,0.035,109.335,6400.0,64,0.66748046875,0.4719764292240143,0.12221735715866089,chips/sentinel2_quarterly_2022.npz,44,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_barat_2022_q2,KALIMANTAN BARAT,2022-04-01,2,2022-05-29T02:55:51.024000+00:00,S2A_MSIL2A_20220529T025551_R032_T49NCA_20240627T133413,8.861393,0.035,109.335,6400.0,64,0.9658203125,0.4560832977294922,0.11697719246149063,chips/sentinel2_quarterly_2022.npz,45,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_barat_2022_q3,KALIMANTAN BARAT,2022-07-01,3,2022-07-15T02:45:41.024000+00:00,S2A_MSIL2A_20220715T024541_R132_T49NCA_20220715T140949,3.488451,0.035,109.335,6400.0,64,0.93603515625,0.4777650535106659,0.07726369798183441,chips/sentinel2_quarterly_2022.npz,46,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_barat_2022_q4,KALIMANTAN BARAT,2022-10-01,4,2022-11-30T03:00:59.024000+00:00,S2B_MSIL2A_20221130T030059_R032_T49NCA_20221202T080444,21.36946,0.035,109.335,6400.0,64,0.314453125,0.42115095257759094,0.06844806671142578,chips/sentinel2_quarterly_2022.npz,47,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_selatan_2022_q1,KALIMANTAN SELATAN,2022-01-01,1,2022-03-26T02:25:49.024000+00:00,S2B_MSIL2A_20220326T022549_R046_T50MKB_20220326T110736,2.602245,-3.2750000000000004,114.995,6400.0,64,0.999755859375,0.4478286802768707,0.1439417600631714,chips/sentinel2_quarterly_2022.npz,48,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_selatan_2022_q2,KALIMANTAN SELATAN,2022-04-01,2,2022-04-15T02:25:49.024000+00:00,S2B_MSIL2A_20220415T022549_R046_T50MKB_20220415T132822,8.214765,-3.2750000000000004,114.995,6400.0,64,0.994873046875,0.43329089879989624,0.1429593563079834,chips/sentinel2_quarterly_2022.npz,49,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_selatan_2022_q3,KALIMANTAN SELATAN,2022-07-01,3,2022-07-24T02:25:39.024000+00:00,S2B_MSIL2A_20220724T022539_R046_T50MKB_20240717T214416,20.397875,-3.2750000000000004,114.995,6400.0,64,0.438720703125,0.3833604156970978,0.19466623663902283,chips/sentinel2_quarterly_2022.npz,50,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_selatan_2022_q4,KALIMANTAN SELATAN,2022-10-01,4,2022-10-07T02:26:01.024000+00:00,S2A_MSIL2A_20221007T022601_R046_T50MKB_20221007T164227,38.957676,-3.2750000000000004,114.995,6400.0,64,0.72119140625,0.33501383662223816,0.15962021052837372,chips/sentinel2_quarterly_2022.npz,51,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_tengah_2022_q1,KALIMANTAN TENGAH,2022-01-01,1,2022-03-14T02:35:51.024000+00:00,S2A_MSIL2A_20220314T023551_R089_T49MGT_20220314T125608,29.276824,-2.53,112.97,6400.0,64,0.4912109375,0.30592912435531616,0.15916861593723297,chips/sentinel2_quarterly_2022.npz,52,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_tengah_2022_q2,KALIMANTAN TENGAH,2022-04-01,2,2022-05-28T02:35:49.024000+00:00,S2B_MSIL2A_20220528T023549_R089_T49MGT_20220528T223549,1.935461,-2.53,112.97,6400.0,64,1.0,0.3672550618648529,0.166034996509552,chips/sentinel2_quarterly_2022.npz,53,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_tengah_2022_q3,KALIMANTAN TENGAH,2022-07-01,3,2022-07-02T02:35:41.024000+00:00,S2A_MSIL2A_20220702T023541_R089_T49MGT_20240701T052051,43.644199,-2.53,112.97,6400.0,64,0.753173828125,0.3316900134086609,0.20453809201717377,chips/sentinel2_quarterly_2022.npz,54,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_tengah_2022_q4,KALIMANTAN TENGAH,2022-10-01,4,2022-12-09T02:41:11.024000+00:00,S2A_MSIL2A_20221209T024111_R089_T49MGT_20221209T221359,48.14997,-2.53,112.97,6400.0,64,0.60302734375,0.3207094371318817,0.18217706680297852,chips/sentinel2_quarterly_2022.npz,55,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_timur_2022_q1,KALIMANTAN TIMUR,2022-01-01,1,2022-01-22T02:20:09.024000+00:00,S2B_MSIL2A_20220122T022009_R003_T50MNE_20220122T222124,32.943056,-0.49,117.15,6400.0,64,0.599853515625,0.31103751063346863,0.28064924478530884,chips/sentinel2_quarterly_2022.npz,56,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_timur_2022_q2,KALIMANTAN TIMUR,2022-04-01,2,2022-06-01T02:15:59.024000+00:00,S2B_MSIL2A_20220601T021559_R003_T50MNE_20220602T011058,22.513573,-0.49,117.15,6400.0,64,0.8125,0.22250615060329437,0.175794780254364,chips/sentinel2_quarterly_2022.npz,57,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_timur_2022_q3,KALIMANTAN TIMUR,2022-07-01,3,2022-07-21T02:15:39.024000+00:00,S2B_MSIL2A_20220721T021539_R003_T50MNE_20220721T234419,37.947163,-0.49,117.15,6400.0,64,0.391845703125,0.2530933618545532,0.14454083144664764,chips/sentinel2_quarterly_2022.npz,58,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_timur_2022_q4,KALIMANTAN TIMUR,2022-10-01,4,2022-11-28T02:20:29.024000+00:00,S2B_MSIL2A_20221128T022029_R003_T50MNE_20221130T145119,40.473431,-0.49,117.15,6400.0,64,0.0234375,0.3959294259548187,0.13782598078250885,chips/sentinel2_quarterly_2022.npz,59,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_utara_2022_q1,KALIMANTAN UTARA,2022-01-01,1,2022-01-27T02:19:51.024000+00:00,S2A_MSIL2A_20220127T021951_R003_T50NNJ_20220212T081721,17.08038,3.075,117.475,6400.0,64,0.9384765625,0.054636672139167786,0.24971504509449005,chips/sentinel2_quarterly_2022.npz,60,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_utara_2022_q2,KALIMANTAN UTARA,2022-04-01,2,2022-06-01T02:15:59.024000+00:00,S2B_MSIL2A_20220601T021559_R003_T50NNJ_20220602T000312,17.685978,3.075,117.475,6400.0,64,0.74609375,0.05788179859519005,0.20568512380123138,chips/sentinel2_quarterly_2022.npz,61,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_utara_2022_q3,KALIMANTAN UTARA,2022-07-01,3,2022-07-21T02:15:39.024000+00:00,S2B_MSIL2A_20220721T021539_R003_T50NNJ_20220721T172742,2.21934,3.075,117.475,6400.0,64,0.998779296875,0.11059237271547318,0.18397630751132965,chips/sentinel2_quarterly_2022.npz,62,sentinel-2-l2a,Microsoft Planetary Computer STAC
kalimantan_utara_2022_q4,KALIMANTAN UTARA,2022-10-01,4,2022-10-04T02:15:41.024000+00:00,S2A_MSIL2A_20221004T021541_R003_T50NNJ_20221004T165834,25.546151,3.075,117.475,6400.0,64,0.717529296875,0.10102307796478271,0.20287324488162994,chips/sentinel2_quarterly_2022.npz,63,sentinel-2-l2a,Microsoft Planetary Computer STAC
kepulauan_bangka_belitung_2022_q1,KEPULAUAN BANGKA BELITUNG,2022-01-01,1,2022-03-30T02:55:51.024000+00:00,S2A_MSIL2A_20220330T025551_R032_T48MXC_20220330T174645,16.492145,-2.435,106.88,6400.0,64,0.625,-0.01319187879562378,0.0007894802838563919,chips/sentinel2_quarterly_2022.npz,64,sentinel-2-l2a,Microsoft Planetary Computer STAC
kepulauan_bangka_belitung_2022_q2,KEPULAUAN BANGKA BELITUNG,2022-04-01,2,2022-05-29T02:55:51.024000+00:00,S2A_MSIL2A_20220529T025551_R032_T48MYC_20240627T133413,2.542994,-2.435,106.88,6400.0,64,1.0,-0.005757325328886509,0.0024290233850479126,chips/sentinel2_quarterly_2022.npz,65,sentinel-2-l2a,Microsoft Planetary Computer STAC
kepulauan_bangka_belitung_2022_q3,KEPULAUAN BANGKA BELITUNG,2022-07-01,3,2022-07-18T02:55:41.024000+00:00,S2A_MSIL2A_20220718T025541_R032_T48MYC_20220718T155832,6.714457,-2.435,106.88,6400.0,64,1.0,-0.009519912302494049,0.0008388179121538997,chips/sentinel2_quarterly_2022.npz,66,sentinel-2-l2a,Microsoft Planetary Computer STAC
kepulauan_bangka_belitung_2022_q4,KEPULAUAN BANGKA BELITUNG,2022-10-01,4,2022-10-01T02:55:19.024000+00:00,S2B_MSIL2A_20221001T025519_R032_T48MYC_20221001T201205,46.955597,-2.435,106.88,6400.0,64,0.0,,,chips/sentinel2_quarterly_2022.npz,67,sentinel-2-l2a,Microsoft Planetary Computer STAC
kepulauan_riau_2022_q1,KEPULAUAN RIAU,2022-01-01,1,2022-01-15T03:21:01.024000+00:00,S2A_MSIL2A_20220115T032101_R118_T48NUG_20220115T170435,17.352597,1.05,104.01,6400.0,64,0.941162109375,0.5601567625999451,0.3005867600440979,chips/sentinel2_quarterly_2022.npz,68,sentinel-2-l2a,Microsoft Planetary Computer STAC
kepulauan_riau_2022_q2,KEPULAUAN RIAU,2022-04-01,2,2022-05-30T03:15:39.024000+00:00,S2B_MSIL2A_20220530T031539_R118_T48NUG_20240616T184717,21.920963,1.05,104.01,6400.0,64,0.816162109375,0.3678101897239685,0.19829131662845612,chips/sentinel2_quarterly_2022.npz,69,sentinel-2-l2a,Microsoft Planetary Computer STAC
kepulauan_riau_2022_q3,KEPULAUAN RIAU,2022-07-01,3,2022-07-04T03:15:31.024000+00:00,S2A_MSIL2A_20220704T031531_R118_T48NUG_20220706T114356,29.220793,1.05,104.01,6400.0,64,0.92041015625,0.33742114901542664,0.1504061222076416,chips/sentinel2_quarterly_2022.npz,70,sentinel-2-l2a,Microsoft Planetary Computer STAC
kepulauan_riau_2022_q4,KEPULAUAN RIAU,2022-10-01,4,2022-12-31T03:21:31.024000+00:00,S2A_MSIL2A_20221231T032131_R118_T48NUG_20221231T223737,30.865857,1.05,104.01,6400.0,64,0.039306640625,0.2913359999656677,0.1137024387717247,chips/sentinel2_quarterly_2022.npz,71,sentinel-2-l2a,Microsoft Planetary Computer STAC
lampung_2022_q1,LAMPUNG,2022-01-01,1,2022-02-26T03:06:59.024000+00:00,S2B_MSIL2A_20220226T030659_R075_T48MWV_20220302T052305,17.957997,-5.27,105.29,6400.0,64,0.78173828125,0.40774670243263245,0.08559764921665192,chips/sentinel2_quarterly_2022.npz,72,sentinel-2-l2a,Microsoft Planetary Computer STAC
lampung_2022_q2,LAMPUNG,2022-04-01,2,2022-04-02T03:05:41.024000+00:00,S2A_MSIL2A_20220402T030541_R075_T48MWV_20220402T154537,41.936317,-5.27,105.29,6400.0,64,0.268798828125,0.34175240993499756,0.07044117152690887,chips/sentinel2_quarterly_2022.npz,73,sentinel-2-l2a,Microsoft Planetary Computer STAC
lampung_2022_q3,LAMPUNG,2022-07-01,3,2022-08-10T03:05:31.024000+00:00,S2A_MSIL2A_20220810T030531_R075_T48MWV_20220811T102731,41.752055,-5.27,105.29,6400.0,64,0.40234375,0.40651625394821167,0.11866948753595352,chips/sentinel2_quarterly_2022.npz,74,sentinel-2-l2a,Microsoft Planetary Computer STAC
lampung_2022_q4,LAMPUNG,2022-10-01,4,2022-12-03T03:11:09.024000+00:00,S2B_MSIL2A_20221203T031109_R075_T48MWV_20221204T035610,50.216591,-5.27,105.29,6400.0,64,0.343505859375,0.41741544008255005,0.1266409307718277,chips/sentinel2_quarterly_2022.npz,75,sentinel-2-l2a,Microsoft Planetary Computer STAC
