adm1_name,date,weather_lat,weather_lon,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN
JAWA BARAT,2020-08-01,-6.74,107.63,25.15,31.16,19.2,2.07,82.86,1.88,19.26
JAWA BARAT,2020-09-01,-6.74,107.63,25.74,31.39,20.76,5.27,80.05,1.81,21.08
JAWA BARAT,2020-10-01,-6.74,107.63,25.88,31.6,21.9,10.53,83.16,1.71,18.31
JAWA BARAT,2020-11-01,-6.74,107.63,26.04,31.75,22.0,6.19,83.6,1.59,18.35
JAWA BARAT,2020-12-01,-6.74,107.63,25.23,30.61,21.59,7.09,86.21,2.29,15.94
JAWA BARAT,2021-01-01,-6.74,107.63,24.72,29.72,21.73,10.36,88.79,2.14,14.48
JAWA BARAT,2021-02-01,-6.74,107.63,24.73,29.45,21.26,19.23,91.07,2.28,14.17
JAWA BARAT,2021-03-01,-6.74,107.63,25.28,30.23,21.49,15.95,86.91,1.51,18.12
JAWA BARAT,2021-04-01,-6.74,107.63,25.31,30.18,20.03,7.67,86.0,1.39,18.82
JAWA BARAT,2021-05-01,-6.74,107.63,25.69,30.2,21.32,5.87,87.73,1.58,17.18
JAWA BARAT,2021-06-01,-6.74,107.63,25.32,30.24,21.64,5.16,86.48,1.34,15.01
JAWA BARAT,2021-07-01,-6.74,107.63,24.7,29.92,17.97,2.04,83.28,1.63,18.11
JAWA BARAT,2021-08-01,-6.74,107.63,25.19,30.46,19.66,3.0,83.0,1.82,18.53
JAWA BARAT,2021-09-01,-6.74,107.63,25.51,31.29,19.78,4.83,82.14,1.9,19.51
JAWA BARAT,2021-10-01,-6.74,107.63,26.44,31.92,21.96,7.27,81.0,1.34,19.44
JAWA BARAT,2021-11-01,-6.74,107.63,25.73,30.94,21.78,9.78,85.24,1.52,16.36
JAWA BARAT,2021-12-01,-6.74,107.63,25.63,30.88,20.43,10.08,85.5,1.6,16.53
JAWA BARAT,2022-01-01,-6.74,107.63,25.27,30.3,21.45,7.35,86.6,1.83,17.08
JAWA BARAT,2022-02-01,-6.74,107.63,25.06,30.39,21.28,8.09,86.47,1.82,15.72
JAWA BARAT,2022-03-01,-6.74,107.63,25.62,30.17,21.43,8.17,85.38,1.53,17.63
JAWA BARAT,2022-04-01,-6.74,107.63,25.78,31.27,21.82,10.24,85.15,1.28,17.77
JAWA BARAT,2022-05-01,-6.74,107.63,25.66,30.36,22.01,6.37,86.64,1.31,15.85
JAWA BARAT,2022-06-01,-6.74,107.63,24.95,29.68,21.68,5.4,86.69,1.29,14.58
JAWA BARAT,2022-07-01,-6.74,107.63,24.98,30.19,20.01,4.06,85.34,1.6,16.46
JAWA BARAT,2022-08-01,-6.74,107.63,25.27,30.23,20.23,3.64,83.09,1.6,18.81
JAWA BARAT,2022-09-01,-6.74,107.63,25.57,31.03,21.75,6.0,82.95,1.52,18.27
JAWA BARAT,2022-10-01,-6.74,107.63,25.58,30.26,21.73,9.79,84.92,1.39,16.85
JAWA BARAT,2022-11-01,-6.74,107.63,25.31,30.45,21.28,8.49,85.93,1.55,16.67
JAWA BARAT,2022-12-01,-6.74,107.63,25.3,30.73,20.86,8.19,86.22,1.8,16.13
JAWA BARAT,2023-01-01,-6.74,107.63,25.06,29.95,21.27,4.8,86.47,1.95,16.77
JAWA BARAT,2023-02-01,-6.74,107.63,24.41,29.41,21.33,14.46,88.21,2.38,14.01
JAWA BARAT,2023-03-01,-6.74,107.63,25.36,30.08,20.98,8.71,86.79,1.59,17.6
JAWA BARAT,2023-04-01,-6.74,107.63,25.94,30.71,21.3,5.4,84.8,1.36,18.5
JAWA BARAT,2023-05-01,-6.74,107.63,26.09,30.73,21.43,6.1,84.31,1.48,17.0
JAWA BARAT,2023-06-01,-6.74,107.63,25.78,30.63,20.74,4.13,85.03,1.44,16.82
JAWA BARAT,2023-07-01,-6.74,107.63,25.12,30.22,19.42,1.49,81.36,1.67,17.58
JAWA BARAT,2023-08-01,-6.74,107.63,24.93,31.06,17.81,0.65,78.4,1.82,20.2
JAWA BARAT,2023-09-01,-6.74,107.63,25.71,33.25,18.11,0.17,73.49,1.91,22.52
JAWA BARAT,2023-10-01,-6.74,107.63,27.73,34.74,21.28,1.53,70.98,1.83,22.49
JAWA BARAT,2023-11-01,-6.74,107.63,27.47,34.07,23.23,7.94,78.12,1.41,19.05
JAWA BARAT,2023-12-01,-6.74,107.63,26.97,32.21,23.54,5.07,81.16,1.3,18.66
JAWA BARAT,2024-01-01,-6.74,107.63,26.26,32.35,22.65,13.23,84.6,1.69,16.65
JAWA BARAT,2024-02-01,-6.74,107.63,26.36,31.95,21.78,13.31,85.71,1.6,17.49
JAWA BARAT,2024-03-01,-6.74,107.63,26.18,31.54,20.49,10.31,86.78,1.86,16.28
JAWA BARAT,2024-04-01,-6.74,107.63,26.84,31.32,23.14,8.48,85.83,1.36,17.48
JAWA BARAT,2024-05-01,-6.74,107.63,26.64,31.03,22.19,3.09,84.5,1.59,17.1
JAWA BARAT,2024-06-01,-6.74,107.63,26.04,31.07,20.42,6.22,84.03,1.42,16.35
JAWA BARAT,2024-07-01,-6.74,107.63,25.06,30.02,17.82,9.13,83.07,1.71,17.89
JAWA BARAT,2024-08-01,-6.74,107.63,25.33,31.1,18.75,2.17,79.12,1.74,19.95
JAWA BARAT,2024-09-01,-6.74,107.63,26.09,31.76,19.37,7.91,78.93,1.58,20.47
JAWA BARAT,2024-10-01,-6.74,107.63,27.02,33.56,20.58,2.3,77.84,1.48,20.9
JAWA BARAT,2024-11-01,-6.74,107.63,26.55,31.82,22.76,11.29,82.83,1.5,16.82
JAWA BARAT,2024-12-01,-6.74,107.63,25.66,30.1,21.83,10.28,86.53,2.32,14.8
JAWA BARAT,2025-01-01,-6.74,107.63,25.27,30.93,21.57,15.3,87.92,2.05,15.76
JAWA BARAT,2025-02-01,-6.74,107.63,25.22,30.89,21.63,9.0,88.52,1.83,15.93
JAWA BARAT,2025-03-01,-6.74,107.63,25.53,30.82,21.86,7.1,87.92,1.76,16.9
JAWA BARAT,2025-04-01,-6.74,107.63,26.04,31.81,21.38,5.83,84.56,1.35,17.38
JAWA BARAT,2025-05-01,-6.74,107.63,26.41,31.13,22.58,6.64,85.08,1.37,15.99
JAWA BARAT,2025-06-01,-6.74,107.63,25.57,30.71,22.12,8.0,86.23,1.56,14.95
JAWA BARAT,2025-07-01,-6.74,107.63,25.13,29.98,19.66,6.03,83.87,1.62,17.14
JAWA BARAT,2025-08-01,-6.74,107.63,25.19,30.58,19.93,6.86,83.88,1.76,17.68
JAWA BARAT,2025-09-01,-6.74,107.63,25.81,31.35,20.31,6.73,82.43,1.79,19.6
JAWA BARAT,2025-10-01,-6.74,107.63,26.13,31.07,21.92,8.07,82.43,1.5,19.06
JAWA BARAT,2025-11-01,-6.74,107.63,26.08,31.57,21.74,5.91,82.85,1.83,18.12
JAWA BARAT,2025-12-01,-6.74,107.63,25.56,30.97,21.88,7.59,86.44,1.83,17.03
JAWA TENGAH,2007-01-01,-7.54,110.72,25.34,33.05,18.95,5.28,81.32,1.96,20.74
JAWA TENGAH,2007-02-01,-7.54,110.72,25.08,31.06,21.06,10.18,86.4,1.25,17.13
JAWA TENGAH,2007-03-01,-7.54,110.72,24.75,29.98,20.97,5.92,88.74,1.72,16.83
JAWA TENGAH,2007-04-01,-7.54,110.72,25.03,29.49,21.55,6.37,88.76,1.05,16.8
JAWA TENGAH,2007-05-01,-7.54,110.72,24.81,29.6,20.17,2.49,87.99,1.4,18.34
JAWA TENGAH,2007-06-01,-7.54,110.72,24.16,30.26,18.66,1.69,85.19,1.69,17.16
JAWA TENGAH,2007-07-01,-7.54,110.72,24.37,32.36,18.25,0.14,76.97,1.79,18.62
JAWA TENGAH,2007-08-01,-7.54,110.72,25.18,35.0,18.27,0.42,67.82,2.49,20.2
JAWA TENGAH,2007-09-01,-7.54,110.72,26.39,35.96,18.48,0.3,61.22,2.72,22.13
JAWA TENGAH,2007-10-01,-7.54,110.72,26.62,36.77,20.51,5.89,70.08,2.06,20.49
JAWA TENGAH,2007-11-01,-7.54,110.72,24.56,30.7,19.91,10.37,85.93,1.82,19.52
JAWA TENGAH,2007-12-01,-7.54,110.72,24.87,30.45,21.37,12.24,88.29,1.41,16.16
JAWA TENGAH,2008-01-01,-7.54,110.72,24.53,29.89,20.15,9.93,88.4,1.7,17.98
JAWA TENGAH,2008-02-01,-7.54,110.72,24.02,29.15,21.08,21.62,91.58,2.12,16.06
JAWA TENGAH,2008-03-01,-7.54,110.72,24.31,29.17,20.98,7.22,89.99,1.16,16.53
JAWA TENGAH,2008-04-01,-7.54,110.72,24.48,29.42,19.76,2.76,88.39,1.28,18.3
JAWA TENGAH,2008-05-01,-7.54,110.72,23.75,28.84,17.56,1.27,86.3,1.55,19.16
JAWA TENGAH,2008-06-01,-7.54,110.72,24.08,31.02,18.4,0.53,81.14,1.58,18.3
JAWA TENGAH,2008-07-01,-7.54,110.72,24.21,33.41,17.7,0.05,70.91,2.26,19.83
JAWA TENGAH,2008-08-01,-7.54,110.72,25.72,34.81,18.76,2.09,68.09,2.31,18.88
JAWA TENGAH,2008-09-01,-7.54,110.72,26.31,36.44,19.89,1.5,67.52,2.39,21.73
JAWA TENGAH,2008-10-01,-7.54,110.72,26.07,34.58,21.07,8.4,78.44,1.61,19.29
JAWA TENGAH,2008-11-01,-7.54,110.72,24.95,30.28,20.6,10.82,88.0,1.37,16.88
JAWA TENGAH,2008-12-01,-7.54,110.72,24.36,30.38,20.79,11.08,88.42,1.66,16.44
JAWA TENGAH,2009-01-01,-7.54,110.72,24.32,29.41,20.08,14.0,90.02,1.67,16.73
JAWA TENGAH,2009-02-01,-7.54,110.72,24.25,29.56,20.62,14.25,90.79,1.79,15.16
JAWA TENGAH,2009-03-01,-7.54,110.72,24.69,29.81,20.32,3.41,87.71,1.17,19.72
JAWA TENGAH,2009-04-01,-7.54,110.72,25.09,29.82,21.37,7.62,88.01,1.03,18.47
JAWA TENGAH,2009-05-01,-7.54,110.72,24.64,29.45,20.81,8.08,89.13,1.22,16.66
JAWA TENGAH,2009-06-01,-7.54,110.72,23.97,29.33,18.98,3.49,87.41,1.29,18.31
JAWA TENGAH,2009-07-01,-7.54,110.72,22.89,28.63,16.53,1.78,85.7,1.75,19.4
JAWA TENGAH,2009-08-01,-7.54,110.72,24.02,32.26,17.79,0.38,77.39,1.97,20.64
JAWA TENGAH,2009-09-01,-7.54,110.72,25.53,34.77,19.36,1.57,71.59,2.82,21.67
JAWA TENGAH,2009-10-01,-7.54,110.72,26.46,36.97,20.64,3.96,71.74,2.26,20.71
JAWA TENGAH,2009-11-01,-7.54,110.72,26.13,35.61,20.49,5.19,78.5,1.62,19.05
JAWA TENGAH,2009-12-01,-7.54,110.72,25.39,32.47,20.28,9.3,82.46,1.36,19.23
JAWA TENGAH,2010-01-01,-7.54,110.72,24.69,30.29,21.25,12.46,87.91,1.44,17.21
JAWA TENGAH,2010-02-01,-7.54,110.72,25.25,30.61,21.3,11.01,88.68,1.0,17.74
JAWA TENGAH,2010-03-01,-7.54,110.72,25.44,31.04,21.94,12.19,88.17,1.07,17.65
JAWA TENGAH,2010-04-01,-7.54,110.72,25.4,30.63,21.66,7.62,88.7,1.12,16.96
JAWA TENGAH,2010-05-01,-7.54,110.72,25.17,30.56,21.37,9.03,91.29,1.22,15.91
JAWA TENGAH,2010-06-01,-7.54,110.72,24.43,28.89,19.79,8.1,90.34,1.38,15.83
JAWA TENGAH,2010-07-01,-7.54,110.72,24.15,28.81,19.26,5.08,89.06,1.56,16.33
JAWA TENGAH,2010-08-01,-7.54,110.72,24.18,29.55,19.5,4.67,87.08,1.66,18.58
JAWA TENGAH,2010-09-01,-7.54,110.72,24.67,29.62,20.3,7.95,87.88,1.41,18.05
JAWA TENGAH,2010-10-01,-7.54,110.72,24.51,30.01,18.39,8.02,87.82,1.5,18.33
JAWA TENGAH,2010-11-01,-7.54,110.72,24.79,29.37,21.27,6.8,88.74,1.33,17.53
JAWA TENGAH,2010-12-01,-7.54,110.72,24.15,29.01,21.08,11.78,89.93,1.56,16.17
JAWA TENGAH,2011-01-01,-7.54,110.72,23.96,28.3,20.81,11.7,90.11,1.87,16.67
JAWA TENGAH,2011-02-01,-7.54,110.72,24.29,29.53,21.03,7.39,88.47,1.72,16.78
JAWA TENGAH,2011-03-01,-7.54,110.72,24.41,29.83,20.28,4.89,88.25,1.42,16.55
JAWA TENGAH,2011-04-01,-7.54,110.72,24.42,30.01,20.49,8.0,88.71,1.27,16.29
JAWA TENGAH,2011-05-01,-7.54,110.72,24.3,29.07,19.64,4.66,89.04,1.4,16.93
JAWA TENGAH,2011-06-01,-7.54,110.72,23.05,28.98,16.67,2.47,87.35,1.71,18.28
JAWA TENGAH,2011-07-01,-7.54,110.72,23.1,29.48,16.94,1.28,83.99,1.76,18.47
JAWA TENGAH,2011-08-01,-7.54,110.72,24.1,33.96,16.98,0.01,73.36,2.11,20.82
JAWA TENGAH,2011-09-01,-7.54,110.72,25.23,34.18,19.15,2.0,68.75,2.76,22.15
JAWA TENGAH,2011-10-01,-7.54,110.72,26.66,36.54,19.11,2.02,68.76,2.22,20.96
JAWA TENGAH,2011-11-01,-7.54,110.72,25.13,32.4,21.44,12.14,86.01,1.26,18.07
JAWA TENGAH,2011-12-01,-7.54,110.72,25.17,30.68,21.18,6.76,86.45,1.43,17.23
JAWA TENGAH,2012-01-01,-7.54,110.72,24.34,29.12,21.13,13.81,88.83,1.86,15.95
JAWA TENGAH,2012-02-01,-7.54,110.72,24.59,29.92,20.83,10.31,88.32,1.23,17.86
JAWA TENGAH,2012-03-01,-7.54,110.72,24.35,29.63,20.46,9.27,88.8,1.8,17.83
JAWA TENGAH,2012-04-01,-7.54,110.72,24.71,29.92,20.52,4.73,87.59,1.18,19.47
JAWA TENGAH,2012-05-01,-7.54,110.72,24.12,29.14,18.89,4.69,87.99,1.58,18.82
JAWA TENGAH,2012-06-01,-7.54,110.72,23.24,29.03,17.94,1.61,86.64,1.62,17.87
JAWA TENGAH,2012-07-01,-7.54,110.72,23.29,31.32,17.79,0.06,78.02,2.29,18.6
JAWA TENGAH,2012-08-01,-7.54,110.72,24.71,34.31,16.84,0.01,66.8,2.56,21.29
JAWA TENGAH,2012-09-01,-7.54,110.72,26.44,36.87,18.05,0.55,61.99,2.68,22.51
JAWA TENGAH,2012-10-01,-7.54,110.72,26.48,36.35,20.47,4.72,72.08,2.2,20.9
JAWA TENGAH,2012-11-01,-7.54,110.72,25.74,33.51,21.85,7.71,82.81,1.61,19.63
JAWA TENGAH,2012-12-01,-7.54,110.72,24.97,29.76,21.31,8.99,87.92,1.15,16.6
JAWA TENGAH,2013-01-01,-7.54,110.72,24.44,29.01,20.53,14.57,90.35,1.73,16.79
JAWA TENGAH,2013-02-01,-7.54,110.72,24.96,29.96,21.02,12.5,88.37,1.35,17.77
JAWA TENGAH,2013-03-01,-7.54,110.72,25.18,29.98,21.33,5.43,87.74,1.28,17.9
JAWA TENGAH,2013-04-01,-7.54,110.72,25.02,31.13,20.65,8.87,88.61,1.18,17.37
JAWA TENGAH,2013-05-01,-7.54,110.72,24.89,30.1,21.17,5.75,89.29,1.07,16.97
JAWA TENGAH,2013-06-01,-7.54,110.72,24.41,29.25,21.27,8.65,90.71,1.13,14.74
JAWA TENGAH,2013-07-01,-7.54,110.72,23.35,28.22,17.01,4.24,89.25,1.79,16.67
JAWA TENGAH,2013-08-01,-7.54,110.72,23.04,30.23,16.54,2.11,84.91,2.07,20.6
JAWA TENGAH,2013-09-01,-7.54,110.72,24.08,32.51,18.39,2.23,79.28,2.48,22.43
JAWA TENGAH,2013-10-01,-7.54,110.72,26.06,34.87,19.98,2.16,73.31,2.27,22.32
JAWA TENGAH,2013-11-01,-7.54,110.72,25.5,34.69,20.82,5.83,80.38,1.68,18.1
JAWA TENGAH,2013-12-01,-7.54,110.72,24.57,31.85,18.94,8.29,86.16,1.62,16.18
JAWA TENGAH,2014-01-01,-7.54,110.72,24.12,29.07,20.95,25.9,89.98,1.73,15.29
JAWA TENGAH,2014-02-01,-7.54,110.72,24.45,29.81,20.17,10.65,88.01,1.44,15.86
JAWA TENGAH,2014-03-01,-7.54,110.72,25.22,30.7,20.45,6.3,87.01,1.05,18.67
JAWA TENGAH,2014-04-01,-7.54,110.72,25.27,30.28,20.95,3.32,87.02,1.01,18.44
JAWA TENGAH,2014-05-01,-7.54,110.72,25.2,30.59,20.78,4.36,87.96,1.26,18.55
JAWA TENGAH,2014-06-01,-7.54,110.72,24.71,29.9,20.05,3.3,87.44,1.48,16.86
JAWA TENGAH,2014-07-01,-7.54,110.72,23.59,28.85,18.81,5.59,86.93,1.89,15.72
JAWA TENGAH,2014-08-01,-7.54,110.72,23.85,30.97,18.32,1.46,80.12,2.1,20.41
JAWA TENGAH,2014-09-01,-7.54,110.72,25.29,35.52,18.05,0.04,68.49,2.41,22.93
JAWA TENGAH,2014-10-01,-7.54,110.72,27.42,36.65,20.55,1.0,63.47,2.52,21.68
JAWA TENGAH,2014-11-01,-7.54,110.72,26.1,36.9,21.26,6.66,79.42,1.69,18.62
JAWA TENGAH,2014-12-01,-7.54,110.72,24.9,30.63,20.68,9.56,87.61,1.39,15.63
JAWA TENGAH,2015-01-01,-7.54,110.72,24.48,29.95,20.31,8.22,87.59,1.46,17.75
JAWA TENGAH,2015-02-01,-7.54,110.72,24.73,30.42,20.2,9.24,88.04,1.17,18.94
JAWA TENGAH,2015-03-01,-7.54,110.72,24.8,30.57,20.68,7.18,87.69,1.08,18.32
JAWA TENGAH,2015-04-01,-7.54,110.72,24.75,30.56,21.14,9.12,89.07,1.12,16.77
JAWA TENGAH,2015-05-01,-7.54,110.72,24.2,29.92,17.47,4.28,87.27,1.44,19.2
JAWA TENGAH,2015-06-01,-7.54,110.72,23.51,29.13,17.58,2.08,86.94,1.72,18.5
JAWA TENGAH,2015-07-01,-7.54,110.72,23.83,31.68,17.52,0.21,78.88,1.87,19.08
JAWA TENGAH,2015-08-01,-7.54,110.72,25.05,34.43,17.07,0.4,69.25,2.32,21.03
JAWA TENGAH,2015-09-01,-7.54,110.72,26.7,36.93,19.27,0.0,60.08,2.72,22.72
JAWA TENGAH,2015-10-01,-7.54,110.72,28.57,37.77,20.83,0.01,54.36,2.3,21.8
JAWA TENGAH,2015-11-01,-7.54,110.72,27.1,37.75,22.14,5.23,75.08,1.57,19.74
JAWA TENGAH,2015-12-01,-7.54,110.72,25.68,31.51,21.66,7.9,84.41,1.31,17.95
JAWA TENGAH,2016-01-01,-7.54,110.72,25.96,31.87,20.82,7.77,84.26,1.07,19.17
JAWA TENGAH,2016-02-01,-7.54,110.72,25.32,31.17,21.78,12.56,88.08,1.29,15.84
JAWA TENGAH,2016-03-01,-7.54,110.72,25.82,31.43,21.88,2.8,87.21,0.93,17.47
JAWA TENGAH,2016-04-01,-7.54,110.72,25.65,31.57,22.0,8.14,88.2,1.13,18.08
JAWA TENGAH,2016-05-01,-7.54,110.72,25.62,30.32,21.99,4.37,88.62,1.16,17.07
JAWA TENGAH,2016-06-01,-7.54,110.72,24.76,29.61,19.84,4.35,88.37,1.14,16.2
JAWA TENGAH,2016-07-01,-7.54,110.72,24.54,29.66,19.62,5.58,87.59,1.34,17.55
JAWA TENGAH,2016-08-01,-7.54,110.72,24.34,30.44,18.67,4.46,84.88,1.71,18.77
JAWA TENGAH,2016-09-01,-7.54,110.72,24.92,30.31,20.19,13.25,86.16,1.47,19.69
JAWA TENGAH,2016-10-01,-7.54,110.72,24.93,30.12,20.82,6.96,88.07,1.48,18.31
JAWA TENGAH,2016-11-01,-7.54,110.72,24.92,30.43,21.74,8.3,88.95,1.24,17.51
JAWA TENGAH,2016-12-01,-7.54,110.72,24.44,29.59,20.5,6.28,89.17,1.77,16.89
JAWA TENGAH,2017-01-01,-7.54,110.72,24.59,29.36,21.48,8.96,88.94,1.47,16.0
JAWA TENGAH,2017-02-01,-7.54,110.72,24.43,29.23,20.33,13.94,89.75,1.5,16.87
JAWA TENGAH,2017-03-01,-7.54,110.72,24.98,30.45,20.69,6.33,87.21,1.15,18.14
JAWA TENGAH,2017-04-01,-7.54,110.72,24.9,30.26,20.29,8.43,88.01,1.09,17.72
JAWA TENGAH,2017-05-01,-7.54,110.72,24.56,29.75,18.51,3.93,88.92,1.59,18.47
JAWA TENGAH,2017-06-01,-7.54,110.72,24.14,29.31,18.84,3.77,88.12,1.43,17.13
JAWA TENGAH,2017-07-01,-7.54,110.72,23.56,30.65,17.69,0.84,85.15,2.08,16.94
JAWA TENGAH,2017-08-01,-7.54,110.72,24.66,34.02,19.02,0.11,74.12,2.37,20.11
JAWA TENGAH,2017-09-01,-7.54,110.72,26.48,36.48,17.82,2.78,66.89,2.39,21.07
JAWA TENGAH,2017-10-01,-7.54,110.72,25.25,32.12,20.16,9.66,83.28,2.1,20.36
JAWA TENGAH,2017-11-01,-7.54,110.72,25.04,31.36,20.58,7.93,86.38,1.49,15.36
JAWA TENGAH,2017-12-01,-7.54,110.72,24.88,31.27,19.07,7.24,86.9,1.64,17.89
JAWA TENGAH,2018-01-01,-7.54,110.72,24.59,29.9,21.07,9.03,88.36,1.68,16.04
JAWA TENGAH,2018-02-01,-7.54,110.72,24.54,30.15,21.17,23.59,89.34,1.37,16.7
JAWA TENGAH,2018-03-01,-7.54,110.72,24.87,30.0,20.25,7.14,87.88,1.16,18.71
JAWA TENGAH,2018-04-01,-7.54,110.72,25.16,30.21,20.17,5.38,88.2,1.24,19.89
JAWA TENGAH,2018-05-01,-7.54,110.72,24.59,29.61,19.27,0.67,86.31,1.56,19.09
JAWA TENGAH,2018-06-01,-7.54,110.72,24.29,30.46,18.57,2.29,83.16,1.75,17.6
JAWA TENGAH,2018-07-01,-7.54,110.72,23.91,33.04,16.63,0.04,75.73,2.22,19.3
JAWA TENGAH,2018-08-01,-7.54,110.72,25.18,35.61,17.23,0.07,65.71,2.6,20.42
JAWA TENGAH,2018-09-01,-7.54,110.72,26.85,37.44,19.35,0.3,61.58,2.67,21.51
JAWA TENGAH,2018-10-01,-7.54,110.72,27.36,37.73,21.19,2.42,65.31,2.45,22.35
JAWA TENGAH,2018-11-01,-7.54,110.72,26.02,34.53,21.45,6.26,80.14,1.72,19.45
JAWA TENGAH,2018-12-01,-7.54,110.72,24.97,31.53,21.61,10.09,87.18,1.61,17.74
JAWA TENGAH,2019-01-01,-7.54,110.72,25.26,31.27,21.4,12.16,87.63,1.41,16.8
JAWA TENGAH,2019-02-01,-7.54,110.72,25.13,30.09,21.74,10.8,88.6,1.01,18.21
JAWA TENGAH,2019-03-01,-7.54,110.72,24.82,30.48,20.36,7.41,88.14,1.35,16.85
JAWA TENGAH,2019-04-01,-7.54,110.72,25.47,30.16,21.08,8.23,88.39,1.2,18.15
JAWA TENGAH,2019-05-01,-7.54,110.72,24.69,29.8,19.65,2.83,87.56,1.73,19.39
JAWA TENGAH,2019-06-01,-7.54,110.72,23.73,30.53,17.1,0.03,83.19,1.89,18.58
JAWA TENGAH,2019-07-01,-7.54,110.72,24.28,34.01,17.35,0.08,73.85,2.27,19.26
JAWA TENGAH,2019-08-01,-7.54,110.72,25.54,35.87,17.78,0.16,63.87,2.63,20.94
JAWA TENGAH,2019-09-01,-7.54,110.72,26.7,37.39,18.31,1.32,60.23,2.67,23.09
JAWA TENGAH,2019-10-01,-7.54,110.72,27.93,38.63,18.85,0.24,60.29,2.62,23.39
JAWA TENGAH,2019-11-01,-7.54,110.72,28.14,37.63,20.84,1.88,63.88,2.31,21.53
JAWA TENGAH,2019-12-01,-7.54,110.72,26.42,35.65,22.04,10.89,81.92,1.07,19.09
JAWA TENGAH,2020-01-01,-7.54,110.72,25.61,30.95,21.69,10.41,86.5,1.31,18.32
JAWA TENGAH,2020-02-01,-7.54,110.72,25.41,30.85,21.35,12.34,87.83,1.23,16.81
JAWA TENGAH,2020-03-01,-7.54,110.72,25.48,30.59,21.04,7.71,88.74,1.21,17.43
JAWA TENGAH,2020-04-01,-7.54,110.72,25.48,30.48,21.91,6.41,88.46,1.13,17.9
JAWA TENGAH,2020-05-01,-7.54,110.72,25.36,30.31,21.56,9.38,89.42,1.36,16.9
JAWA TENGAH,2020-06-01,-7.54,110.72,24.36,28.93,19.49,2.47,88.24,1.59,17.32
JAWA TENGAH,2020-07-01,-7.54,110.72,23.63,28.9,16.99,3.63,86.09,1.86,18.26
JAWA TENGAH,2020-08-01,-7.54,110.72,24.58,31.92,18.36,2.08,80.31,2.01,20.18
JAWA TENGAH,2020-09-01,-7.54,110.72,25.65,34.96,19.89,4.34,76.08,2.28,21.55
JAWA TENGAH,2020-10-01,-7.54,110.72,25.55,33.34,20.71,7.16,81.36,2.04,18.93
JAWA TENGAH,2020-11-01,-7.54,110.72,25.4,31.15,21.35,8.11,86.55,1.5,19.31
JAWA TENGAH,2020-12-01,-7.54,110.72,24.45,30.39,20.54,14.26,89.61,1.68,16.39
JAWA TENGAH,2021-01-01,-7.54,110.72,24.45,29.03,21.26,10.89,90.07,1.5,15.57
JAWA TENGAH,2021-02-01,-7.54,110.72,24.35,28.98,20.84,25.9,91.41,1.75,15.7
JAWA TENGAH,2021-03-01,-7.54,110.72,24.76,30.06,20.37,6.28,87.88,1.05,17.69
JAWA TENGAH,2021-04-01,-7.54,110.72,24.72,29.61,19.58,6.09,87.61,1.23,19.39
JAWA TENGAH,2021-05-01,-7.54,110.72,25.02,29.65,20.56,4.12,88.46,1.26,17.83
JAWA TENGAH,2021-06-01,-7.54,110.72,24.66,29.69,20.64,6.1,88.41,1.08,15.99
JAWA TENGAH,2021-07-01,-7.54,110.72,23.91,29.85,17.3,0.45,84.83,1.56,18.83
JAWA TENGAH,2021-08-01,-7.54,110.72,24.68,31.51,18.73,3.36,81.46,2.08,19.24
JAWA TENGAH,2021-09-01,-7.54,110.72,25.06,32.44,19.85,6.48,80.44,2.13,20.34
JAWA TENGAH,2021-10-01,-7.54,110.72,25.51,32.55,19.73,5.12,80.78,1.94,20.16
JAWA TENGAH,2021-11-01,-7.54,110.72,24.95,30.02,21.05,11.79,88.3,1.21,16.27
JAWA TENGAH,2021-12-01,-7.54,110.72,25.0,30.53,21.22,9.32,88.27,1.43,17.48
JAWA TENGAH,2022-01-01,-7.54,110.72,24.63,29.45,19.61,7.02,88.64,1.53,17.29
JAWA TENGAH,2022-02-01,-7.54,110.72,24.54,30.31,20.66,10.73,89.19,1.49,16.34
JAWA TENGAH,2022-03-01,-7.54,110.72,24.97,30.54,21.14,7.57,88.85,1.15,17.22
JAWA TENGAH,2022-04-01,-7.54,110.72,25.21,30.26,21.44,6.62,88.0,1.07,17.6
JAWA TENGAH,2022-05-01,-7.54,110.72,25.19,30.08,20.84,5.2,88.84,1.06,16.54
JAWA TENGAH,2022-06-01,-7.54,110.72,24.29,28.74,19.26,8.35,89.26,1.26,15.6
JAWA TENGAH,2022-07-01,-7.54,110.72,23.76,29.32,16.98,4.07,87.95,1.57,16.77
JAWA TENGAH,2022-08-01,-7.54,110.72,24.14,29.9,18.6,2.23,85.35,1.86,18.42
JAWA TENGAH,2022-09-01,-7.54,110.72,25.0,31.84,19.79,4.61,82.77,1.89,19.75
JAWA TENGAH,2022-10-01,-7.54,110.72,24.6,31.39,19.85,8.28,86.91,1.86,16.46
JAWA TENGAH,2022-11-01,-7.54,110.72,24.8,30.07,20.58,7.04,88.35,1.29,16.39
JAWA TENGAH,2022-12-01,-7.54,110.72,24.88,30.42,21.06,13.26,87.51,1.6,16.45
JAWA TENGAH,2023-01-01,-7.54,110.72,24.46,29.43,21.01,7.98,89.04,1.64,16.91
JAWA TENGAH,2023-02-01,-7.54,110.72,24.35,29.51,20.25,12.35,89.14,1.77,15.17
